t,m,ell,a1,a2,a3,b1,b2,b3,emb_m,emb_ell,aa,bb,p_phys,p_mask,no_test,no_success,p_log,d,k,adv
10,3,15,6,1,2,2,2,6,3,15,2,0,0.005,0.2666666666666666,9501,9182,0.966424586885591,10,4,0.4318737866786803
10,3,15,6,1,2,2,2,6,3,15,2,1,0.005,0.2,9501,9244,0.9729502157667614,10,4,0.5293312863384407
10,3,15,6,1,2,2,2,6,3,15,3,0,0.005,0.2666666666666666,9501,9174,0.9655825702557626,10,4,0.4322040519864962
10,3,15,6,1,2,2,2,6,3,15,3,1,0.005,0.2,9501,9220,0.970424165877276,10,4,0.5299750189917298
10,3,15,6,2,1,0,2,13,3,15,2,1,0.005,0.2666666666666666,9501,9029,0.950321018840122,6,8,0.49252130317051585
10,3,15,6,2,1,0,2,13,3,15,2,4,0.005,0.2,9501,9144,0.962425007893906,6,8,0.5207281650657158
10,3,15,6,2,1,0,2,13,3,15,3,1,0.005,0.2666666666666666,9501,9048,0.9523208083359648,6,8,0.49252130317051585
10,3,15,6,2,1,0,2,13,3,15,3,4,0.005,0.2,9501,9136,0.9615829912640774,6,8,0.5207281650657158
10,3,15,6,2,1,0,2,13,3,15,3,5,0.005,0.2666666666666666,9501,9020,0.9493737501315652,6,8,0.42964529310640603
10,3,15,6,2,1,0,2,4,3,15,2,0,0.005,0.2666666666666666,9501,9009,0.948215977265551,6,8,0.42964529310640603
10,3,15,6,2,1,0,2,4,3,15,2,1,0.005,0.2,9501,9132,0.9611619829491632,6,8,0.5207281650657158
10,3,15,6,2,1,0,2,4,3,15,2,3,0.005,0.2666666666666666,9501,9049,0.9524260604146932,6,8,0.49252130317051585
10,3,15,6,2,1,0,2,4,3,15,3,0,0.005,0.2666666666666666,9501,9072,0.95484685822545,6,8,0.42964529310640603
10,3,15,6,2,1,0,2,4,3,15,3,1,0.005,0.2,9501,9137,0.961688243342806,6,8,0.5207281650657158
10,3,15,6,2,1,0,2,4,3,15,3,3,0.005,0.2666666666666666,9501,9003,0.9475844647931796,6,8,0.49252130317051585
10,3,15,6,2,1,1,0,8,3,15,2,2,0.005,0.2,9501,9332,0.9822123986948742,8,4,0.5344053344217974
10,3,15,6,2,1,1,0,8,3,15,2,3,0.005,0.2666666666666666,9501,9249,0.973476476160404,8,4,0.4443244465315904
10,3,15,6,2,1,1,0,8,3,15,2,4,0.005,0.2,9501,9329,0.9818966424586886,8,4,0.5347779202212044
10,3,15,6,2,1,1,0,8,3,15,2,5,0.005,0.2666666666666666,9501,9279,0.9766340385222608,8,4,0.44506785160739837
10,3,15,6,2,1,1,0,8,3,15,3,2,0.005,0.2,9501,9316,0.9805283654352174,8,4,0.5347779202212044
10,3,15,6,2,1,1,0,8,3,15,3,3,0.005,0.2666666666666666,9501,9286,0.9773708030733608,8,4,0.44506785160739837
10,3,15,6,2,1,1,0,8,3,15,3,4,0.005,0.2,9501,9300,0.9788443321755604,8,4,0.5344053344217974
10,3,15,6,2,1,1,0,8,3,15,3,5,0.005,0.2666666666666666,9501,9264,0.9750552573413324,8,4,0.4443244465315904
10,3,15,6,2,1,1,11,9,3,15,2,2,0.005,0.2,9501,9229,0.9713714345858332,10,4,0.5299750189917299
10,3,15,6,2,1,1,11,9,3,15,2,3,0.005,0.2666666666666666,9501,9164,0.964530049468477,10,4,0.43220405198649614
10,3,15,6,2,1,1,11,9,3,15,3,2,0.005,0.2,9501,9234,0.971897694979476,10,4,0.5293312863384407
10,3,15,6,2,1,1,11,9,3,15,3,3,0.005,0.2666666666666666,9501,9199,0.9682138722239764,10,4,0.4318737866786803
10,3,15,6,2,1,1,2,9,3,15,2,2,0.005,0.2666666666666666,9501,9071,0.9547416061467214,10,4,0.47288229154334266
10,3,15,6,2,1,1,2,9,3,15,2,3,0.005,0.2666666666666666,9501,9064,0.9540048415956216,10,4,0.4636053459510365
10,3,15,6,2,1,1,2,9,3,15,3,2,0.005,0.2666666666666666,9501,9079,0.9555836227765498,10,4,0.47288229154334255
10,3,15,6,2,1,1,2,9,3,15,3,3,0.005,0.2666666666666666,9501,9095,0.9572676560362068,10,4,0.4639187645330708
10,3,15,6,2,1,1,4,9,15,3,1,2,0.005,0.3333333333333333,9501,9213,0.969687401326176,6,4,0.444120812330808
10,3,15,6,2,1,1,9,2,3,15,3,2,0.005,0.2666666666666666,9501,9092,0.956951899800021,10,4,0.4639187645330708
10,3,15,6,2,1,1,9,2,3,15,3,3,0.005,0.2666666666666666,9501,9129,0.9608462267129776,10,4,0.47288229154334255
10,3,15,6,2,1,1,9,7,3,15,2,3,0.005,0.2666666666666666,9501,9074,0.9550573623829072,10,4,0.47288229154334266
10,3,15,6,2,1,1,9,7,3,15,3,2,0.005,0.2666666666666666,9501,9088,0.9565308914851068,10,4,0.46391876453307085
10,3,15,6,2,1,1,9,7,3,15,3,3,0.005,0.2666666666666666,9501,9098,0.9575834122723924,10,4,0.4728822915433428
10,3,15,6,2,1,2,0,13,3,15,2,2,0.005,0.2,9501,9306,0.9794758446479318,8,4,0.5347779202212044
10,3,15,6,2,1,2,0,13,3,15,2,3,0.005,0.2666666666666666,9501,9273,0.9760025260498896,8,4,0.4450678516073985
10,3,15,6,2,1,2,0,13,3,15,2,4,0.005,0.2,9501,9291,0.9778970634670034,8,4,0.5344053344217975
10,3,15,6,2,1,2,0,13,3,15,2,5,0.005,0.2666666666666666,9501,9275,0.9762130302073466,8,4,0.4443244465315904
10,3,15,6,2,1,2,0,13,3,15,3,2,0.005,0.2,9501,9322,0.9811598779075886,8,4,0.5344053344217975
10,3,15,6,2,1,2,0,13,3,15,3,3,0.005,0.2666666666666666,9501,9243,0.9728449636880327,8,4,0.4443244465315904
10,3,15,6,2,1,2,0,13,3,15,3,4,0.005,0.2,9501,9303,0.9791600884117462,8,4,0.5347779202212044
10,3,15,6,2,1,2,0,13,3,15,3,5,0.005,0.2666666666666666,9501,9259,0.9745289969476896,8,4,0.4450678516073985
10,3,15,6,2,1,2,1,6,15,3,4,2,0.005,0.3333333333333333,9501,8936,0.9405325755183664,10,4,0.444120812330808
10,3,15,6,2,1,2,1,6,15,3,4,3,0.005,0.3333333333333333,9501,8955,0.942532365014209,10,4,0.4428587540605205
10,3,15,6,2,1,2,9,11,3,15,2,2,0.005,0.2666666666666666,9501,9146,0.962635512051363,10,4,0.4318737866786803
10,3,15,6,2,1,2,9,11,3,15,2,3,0.005,0.2,9501,9253,0.9738974844753184,10,4,0.5293312863384407
10,3,15,6,2,1,2,9,11,3,15,3,2,0.005,0.2666666666666666,9501,9152,0.9632670245237344,10,4,0.43220405198649614
10,3,15,6,2,1,2,9,11,3,15,3,3,0.005,0.2,9501,9223,0.9707399221134616,10,4,0.5299750189917298
10,3,15,7,0,1,0,8,10,3,15,3,2,0.005,0.3333333333333333,9501,8930,0.9399010630459952,10,4,0.4441208123308081
10,3,15,7,0,1,0,8,13,3,15,2,1,0.005,0.3333333333333333,9501,9201,0.9684243763814336,6,4,0.4428587540605205
10,3,15,7,0,1,0,8,13,3,15,3,1,0.005,0.3333333333333333,9501,9219,0.9703189137985476,6,4,0.4441208123308081
10,3,15,7,0,1,1,1,0,15,3,0,4,0.005,0.2,9501,9267,0.9753710135775182,6,4,0.4388331612853618
10,3,15,7,0,1,1,1,0,15,3,0,5,0.005,0.2,9501,9297,0.9785285759393748,6,4,0.45605198151151954
10,3,15,7,0,1,1,1,0,15,3,1,4,0.005,0.1333333333333333,9501,9348,0.9838964319545312,6,4,0.5563404878557672
10,3,15,7,0,1,1,1,0,15,3,1,5,0.005,0.1333333333333333,9501,9327,0.9816861383012314,6,4,0.5732129391776857
10,3,15,7,0,1,1,1,0,15,3,4,4,0.005,0.2,9501,9291,0.9778970634670034,6,4,0.45605198151151954
10,3,15,7,0,1,1,1,0,15,3,4,5,0.005,0.2,9501,9259,0.9745289969476896,6,4,0.4388331612853618
10,3,15,7,0,1,1,1,0,15,3,5,4,0.005,0.1333333333333333,9501,9358,0.9849489527418166,6,4,0.5732129391776857
10,3,15,7,0,1,1,1,0,15,3,5,5,0.005,0.1333333333333333,9501,9305,0.9793705925692032,6,4,0.5563404878557671
10,3,15,7,0,1,1,13,6,3,15,2,2,0.005,0.2666666666666666,9501,9286,0.9773708030733608,10,4,0.5066280886364269
10,3,15,7,0,1,1,13,6,3,15,2,3,0.005,0.3333333333333333,9501,9185,0.9667403431217768,10,4,0.42044837343244984
10,3,15,7,0,1,1,13,6,3,15,3,2,0.005,0.2666666666666666,9501,9254,0.9740027365540468,10,4,0.506533694084209
10,3,15,7,0,1,1,13,6,3,15,3,3,0.005,0.3333333333333333,9501,9163,0.9644247973897484,10,4,0.4206114603517548
10,3,15,7,0,1,1,4,6,3,15,2,2,0.005,0.2666666666666666,9501,9346,0.983685927797074,8,4,0.489470354996346
10,3,15,7,0,1,1,4,6,3,15,2,3,0.005,0.3333333333333333,9501,9241,0.9726344595305756,8,4,0.41080771239956715
10,3,15,7,0,1,1,4,6,3,15,3,2,0.005,0.2666666666666666,9501,9326,0.981580886222503,8,4,0.4813420368196169
10,3,15,7,0,1,1,4,6,3,15,3,3,0.005,0.3333333333333333,9501,9244,0.9729502157667614,8,4,0.4029546479517768
10,3,15,7,0,1,2,2,0,15,3,0,4,0.005,0.3333333333333333,9501,9173,0.965477318177034,6,4,0.42999143409788476
10,3,15,7,0,1,2,2,0,15,3,0,5,0.005,0.3333333333333333,9501,9157,0.9637932849173771,6,4,0.43698289402400736
10,3,15,7,0,1,2,2,0,15,3,1,4,0.005,0.2666666666666666,9501,9215,0.9698979054836332,6,4,0.505675131833342
10,3,15,7,0,1,2,2,0,15,3,1,5,0.005,0.2666666666666666,9501,9204,0.9687401326176192,6,4,0.5130200605378135
10,3,15,7,0,1,2,2,0,15,3,4,4,0.005,0.3333333333333333,9501,9142,0.9622145037364488,6,4,0.4369828940240073
10,3,15,7,0,1,2,2,0,15,3,4,5,0.005,0.3333333333333333,9501,9202,0.968529628460162,6,4,0.42999143409788476
10,3,15,7,0,1,2,2,0,15,3,5,4,0.005,0.2666666666666666,9501,9206,0.9689506367750764,6,4,0.5130200605378135
10,3,15,7,0,1,2,2,0,15,3,5,5,0.005,0.2666666666666666,9501,9220,0.970424165877276,6,4,0.505675131833342
10,3,15,7,0,1,2,2,0,3,15,2,0,0.005,0.2666666666666666,9501,9232,0.9716871908220188,6,4,0.505675131833342
10,3,15,7,0,1,2,2,0,3,15,2,1,0.005,0.3333333333333333,9501,9220,0.970424165877276,6,4,0.4299914340978848
10,3,15,7,0,1,2,2,0,3,15,2,2,0.005,0.3333333333333333,9501,9167,0.9648458057046628,6,4,0.43698289402400714
10,3,15,7,0,1,2,2,0,3,15,2,3,0.005,0.2666666666666666,9501,9236,0.9721081991369328,6,4,0.5130200605378135
10,3,15,7,0,1,2,2,0,3,15,3,0,0.005,0.2666666666666666,9501,9246,0.9731607199242184,6,4,0.5130200605378133
10,3,15,7,0,1,2,2,0,3,15,3,1,0.005,0.3333333333333333,9501,9192,0.9674771076728764,6,4,0.43698289402400714
10,3,15,7,0,1,2,2,0,3,15,3,2,0.005,0.3333333333333333,9501,9200,0.968319124302705,6,4,0.42999143409788476
10,3,15,7,0,1,2,2,0,3,15,3,3,0.005,0.2666666666666666,9501,9201,0.9684243763814336,6,4,0.505675131833342
10,3,15,7,0,1,2,6,8,3,15,2,2,0.005,0.2666666666666666,9501,9148,0.9628460162088202,10,4,0.506058110224466
10,3,15,7,0,1,2,6,8,3,15,2,3,0.005,0.3333333333333333,9501,9079,0.9555836227765498,10,4,0.4201478626516527
10,3,15,7,0,1,2,6,8,3,15,2,4,0.005,0.2666666666666666,9501,9281,0.976844542679718,10,4,0.47288940577761335
10,3,15,7,0,1,2,6,8,3,15,2,5,0.005,0.2666666666666666,9501,9265,0.975160509420061,10,4,0.4639233292349538
10,3,15,7,0,1,2,6,8,3,15,3,2,0.005,0.2666666666666666,9501,9153,0.9633722766024628,10,4,0.5009120214854411
10,3,15,7,0,1,2,6,8,3,15,3,3,0.005,0.3333333333333333,9501,9086,0.9563203873276496,10,4,0.414886983002815
10,3,15,7,0,1,2,6,8,3,15,3,4,0.005,0.2666666666666666,9501,9260,0.9746342490264184,10,4,0.4722580422752654
10,3,15,7,0,1,2,6,8,3,15,3,5,0.005,0.2666666666666666,9501,9258,0.9744237448689612,10,4,0.46257497438168615
10,3,15,7,0,1,2,9,2,3,15,2,2,0.005,0.2666666666666666,9501,9222,0.9706346700347332,10,4,0.4722580422752654
10,3,15,7,0,1,2,9,2,3,15,2,3,0.005,0.2666666666666666,9501,9265,0.975160509420061,10,4,0.46257497438168615
10,3,15,7,0,1,2,9,2,3,15,2,4,0.005,0.2666666666666666,9501,9142,0.9622145037364488,10,4,0.5009120214854412
10,3,15,7,0,1,2,9,2,3,15,2,5,0.005,0.3333333333333333,9501,9076,0.9552678665403642,10,4,0.414886983002815
10,3,15,7,0,1,2,9,2,3,15,3,2,0.005,0.2666666666666666,9501,9245,0.97305546784549,10,4,0.47288940577761335
10,3,15,7,0,1,2,9,2,3,15,3,3,0.005,0.2666666666666666,9501,9265,0.975160509420061,10,4,0.4639233292349538
10,3,15,7,0,1,2,9,2,3,15,3,4,0.005,0.2666666666666666,9501,9175,0.9656878223344912,10,4,0.5060581102244659
10,3,15,7,0,1,2,9,2,3,15,3,5,0.005,0.3333333333333333,9501,9050,0.9525313124934216,10,4,0.42014786265165255
10,3,15,7,0,2,0,13,2,3,15,2,4,0.005,0.2666666666666666,9501,9334,0.9824229028523314,10,4,0.4920503880166791
10,3,15,7,0,2,0,13,2,3,15,2,5,0.005,0.3333333333333333,9501,9313,0.9802126091990316,10,4,0.41641472267435603
10,3,15,7,0,2,0,13,2,3,15,3,4,0.005,0.2666666666666666,9501,9346,0.983685927797074,10,4,0.4846566398703708
10,3,15,7,0,2,0,13,2,3,15,3,5,0.005,0.3333333333333333,9501,9282,0.9769497947584465,10,4,0.4093957419304736
10,3,15,7,0,2,1,0,2,15,3,0,0,0.005,0.3333333333333333,9501,9189,0.9671613514366908,6,4,0.42999143409788476
10,3,15,7,0,2,1,0,2,15,3,0,1,0.005,0.3333333333333333,9501,9185,0.9667403431217768,6,4,0.43698289402400736
10,3,15,7,0,2,1,0,2,15,3,1,0,0.005,0.2666666666666666,9501,9227,0.971160930428376,6,4,0.505675131833342
10,3,15,7,0,2,1,0,2,15,3,1,1,0.005,0.2666666666666666,9501,9227,0.971160930428376,6,4,0.5130200605378135
10,3,15,7,0,2,1,0,2,15,3,4,0,0.005,0.3333333333333333,9501,9174,0.9655825702557626,6,4,0.4369828940240073
10,3,15,7,0,2,1,0,2,15,3,4,1,0.005,0.3333333333333333,9501,9186,0.9668455952005052,6,4,0.42999143409788476
10,3,15,7,0,2,1,0,2,15,3,5,0,0.005,0.2666666666666666,9501,9200,0.968319124302705,6,4,0.5130200605378135
10,3,15,7,0,2,1,0,2,15,3,5,1,0.005,0.2666666666666666,9501,9234,0.971897694979476,6,4,0.505675131833342
10,3,15,7,0,2,1,0,2,3,15,2,2,0.005,0.2666666666666666,9501,9250,0.9735817282391328,6,4,0.5130200605378135
10,3,15,7,0,2,1,0,2,3,15,2,3,0.005,0.3333333333333333,9501,9194,0.9676876118303336,6,4,0.43698289402400714
10,3,15,7,0,2,1,0,2,3,15,2,4,0.005,0.2666666666666666,9501,9220,0.970424165877276,6,4,0.5056751318333422
10,3,15,7,0,2,1,0,2,3,15,2,5,0.005,0.3333333333333333,9501,9175,0.9656878223344912,6,4,0.4299914340978849
10,3,15,7,0,2,1,0,2,3,15,3,2,0.005,0.2666666666666666,9501,9244,0.9729502157667614,6,4,0.505675131833342
10,3,15,7,0,2,1,0,2,3,15,3,3,0.005,0.3333333333333333,9501,9206,0.9689506367750764,6,4,0.42999143409788476
10,3,15,7,0,2,1,0,2,3,15,3,4,0.005,0.2666666666666666,9501,9225,0.9709504262709188,6,4,0.5130200605378133
10,3,15,7,0,2,1,0,2,3,15,3,5,0.005,0.3333333333333333,9501,9207,0.9690558888538048,6,4,0.43698289402400725
10,3,15,7,0,2,2,12,4,3,15,2,4,0.005,0.2666666666666666,9501,9291,0.9778970634670034,10,4,0.4902856702597013
10,3,15,7,0,2,2,12,4,3,15,2,5,0.005,0.3333333333333333,9501,9155,0.96358278075992,10,4,0.41179545757283037
10,3,15,7,0,2,2,12,4,3,15,3,4,0.005,0.2666666666666666,9501,9316,0.9805283654352174,10,4,0.4899476387632156
10,3,15,7,0,2,2,12,4,3,15,3,5,0.005,0.3333333333333333,9501,9146,0.962635512051363,10,4,0.4112711443975887
10,3,15,7,0,2,2,3,7,3,15,2,2,0.005,0.2666666666666666,9501,9297,0.9785285759393748,10,4,0.4899476387632156
10,3,15,7,0,2,2,3,7,3,15,2,3,0.005,0.3333333333333333,9501,9170,0.9651615619408483,10,4,0.4112711443975887
10,3,15,7,0,2,2,3,7,3,15,3,2,0.005,0.2666666666666666,9501,9284,0.9771602989159036,10,4,0.4902856702597012
10,3,15,7,0,2,2,3,7,3,15,3,3,0.005,0.3333333333333333,9501,9158,0.9638985369961056,10,4,0.41179545757283037
10,3,15,7,0,2,2,4,0,3,15,2,0,0.005,0.1333333333333333,9501,9335,0.98252815493106,6,4,0.5563404878557672
10,3,15,7,0,2,2,4,0,3,15,2,1,0.005,0.2,9501,9276,0.9763182822860752,6,4,0.4388331612853618
10,3,15,7,0,2,2,4,0,3,15,2,2,0.005,0.2,9501,9266,0.9752657614987896,6,4,0.45605198151151954
10,3,15,7,0,2,2,4,0,3,15,2,3,0.005,0.1333333333333333,9501,9349,0.9840016840332596,6,4,0.5732129391776857
10,3,15,7,0,2,2,4,0,3,15,3,0,0.005,0.1333333333333333,9501,9350,0.9841069361119882,6,4,0.5732129391776857
10,3,15,7,0,2,2,4,0,3,15,3,1,0.005,0.2,9501,9264,0.9750552573413324,6,4,0.45605198151151954
10,3,15,7,0,2,2,4,0,3,15,3,2,0.005,0.2,9501,9305,0.9793705925692032,6,4,0.4388331612853618
10,3,15,7,0,2,2,4,0,3,15,3,3,0.005,0.1333333333333333,9501,9325,0.9814756341437744,6,4,0.5563404878557672
10,3,15,7,0,2,2,9,13,3,15,2,4,0.005,0.3333333333333333,9501,9258,0.9744237448689612,8,4,0.4029546479517769
10,3,15,7,0,2,2,9,13,3,15,2,5,0.005,0.2666666666666666,9501,9315,0.9804231133564888,8,4,0.48134203681961696
10,3,15,7,0,2,2,9,13,3,15,3,4,0.005,0.3333333333333333,9501,9236,0.9721081991369328,8,4,0.41080771239956715
10,3,15,7,0,2,2,9,13,3,15,3,5,0.005,0.2666666666666666,9501,9322,0.9811598779075886,8,4,0.4894703549963459
10,3,15,7,1,0,1,12,1,3,15,2,2,0.005,0.2666666666666666,9501,9320,0.9809493737501316,10,4,0.4576793783051574
10,3,15,7,1,0,1,12,1,3,15,2,3,0.005,0.2666666666666666,9501,9295,0.9783180717819177,10,4,0.4580112108088725
10,3,15,7,1,0,1,12,1,3,15,3,2,0.005,0.2666666666666666,9501,9318,0.9807388695926744,10,4,0.4591077373582548
10,3,15,7,1,0,1,12,1,3,15,3,3,0.005,0.2666666666666666,9501,9319,0.980844121671403,10,4,0.4591095186954759
10,3,15,7,1,0,1,3,4,3,15,2,4,0.005,0.2666666666666666,9501,9306,0.9794758446479318,10,4,0.4591077373582548
10,3,15,7,1,0,1,3,4,3,15,2,5,0.005,0.2666666666666666,9501,9308,0.9796863488053889,10,4,0.4591095186954759
10,3,15,7,1,0,1,3,4,3,15,3,4,0.005,0.2666666666666666,9501,9286,0.9773708030733608,10,4,0.4576793783051574
10,3,15,7,1,0,1,3,4,3,15,3,5,0.005,0.2666666666666666,9501,9298,0.9786338280181034,10,4,0.4580112108088725
10,3,15,7,1,0,1,6,13,3,15,2,2,0.005,0.3333333333333333,9501,9165,0.9646353015472056,10,4,0.4206114603517548
10,3,15,7,1,0,1,6,13,3,15,2,3,0.005,0.2666666666666666,9501,9279,0.9766340385222608,10,4,0.506533694084209
10,3,15,7,1,0,1,6,13,3,15,3,2,0.005,0.3333333333333333,9501,9193,0.9675823597516052,10,4,0.42044837343244984
10,3,15,7,1,0,1,6,13,3,15,3,3,0.005,0.2666666666666666,9501,9283,0.977055046837175,10,4,0.5066280886364269
10,3,15,7,1,0,1,6,4,3,15,2,2,0.005,0.3333333333333333,9501,9235,0.9720029470582044,8,4,0.4029546479517768
10,3,15,7,1,0,1,6,4,3,15,2,3,0.005,0.2666666666666666,9501,9336,0.9826334070097884,8,4,0.4813420368196169
10,3,15,7,1,0,1,6,4,3,15,3,2,0.005,0.3333333333333333,9501,9227,0.971160930428376,8,4,0.41080771239956715
10,3,15,7,1,0,1,6,4,3,15,3,3,0.005,0.2666666666666666,9501,9321,0.9810546258288602,8,4,0.489470354996346
10,3,15,7,1,0,1,7,3,3,15,2,2,0.005,0.3333333333333333,9501,9171,0.9652668140195768,10,4,0.41179545757283037
10,3,15,7,1,0,1,7,3,3,15,2,3,0.005,0.2666666666666666,9501,9290,0.9777918113882748,10,4,0.4902856702597012
10,3,15,7,1,0,1,7,3,3,15,3,2,0.005,0.3333333333333333,9501,9155,0.96358278075992,10,4,0.4112711443975887
10,3,15,7,1,0,1,7,3,3,15,3,3,0.005,0.2666666666666666,9501,9282,0.9769497947584465,10,4,0.4899476387632156
10,3,15,7,2,0,0,5,13,3,15,3,5,0.005,0.3333333333333333,9501,8939,0.9408483317545522,10,4,0.4428587540605205
10,3,15,7,2,0,0,5,7,3,15,2,4,0.005,0.3333333333333333,9501,9202,0.968529628460162,6,4,0.4441208123308081
10,3,15,7,2,0,0,5,7,3,15,3,4,0.005,0.3333333333333333,9501,9224,0.9708451741921904,6,4,0.4428587540605205
10,3,15,7,2,0,1,0,2,15,3,0,0,0.005,0.3333333333333333,9501,9195,0.9677928639090622,6,4,0.4369828940240073
10,3,15,7,2,0,1,0,2,15,3,0,1,0.005,0.3333333333333333,9501,9177,0.9658983264919482,6,4,0.42999143409788476
10,3,15,7,2,0,1,0,2,15,3,1,0,0.005,0.2666666666666666,9501,9219,0.9703189137985476,6,4,0.5130200605378135
10,3,15,7,2,0,1,0,2,15,3,1,1,0.005,0.2666666666666666,9501,9205,0.9688453846963476,6,4,0.505675131833342
10,3,15,7,2,0,1,0,2,15,3,4,0,0.005,0.3333333333333333,9501,9180,0.966214082728134,6,4,0.42999143409788476
10,3,15,7,2,0,1,0,2,15,3,4,1,0.005,0.3333333333333333,9501,9192,0.9674771076728764,6,4,0.43698289402400736
10,3,15,7,2,0,1,0,2,15,3,5,0,0.005,0.2666666666666666,9501,9209,0.969266393011262,6,4,0.505675131833342
10,3,15,7,2,0,1,0,2,15,3,5,1,0.005,0.2666666666666666,9501,9197,0.9680033680665192,6,4,0.5130200605378135
10,3,15,7,2,0,1,0,2,3,15,2,2,0.005,0.2666666666666666,9501,9221,0.9705294179560048,6,4,0.505675131833342
10,3,15,7,2,0,1,0,2,3,15,2,3,0.005,0.3333333333333333,9501,9203,0.9686348805388908,6,4,0.42999143409788476
10,3,15,7,2,0,1,0,2,3,15,2,4,0.005,0.2666666666666666,9501,9218,0.9702136617198188,6,4,0.5130200605378133
10,3,15,7,2,0,1,0,2,3,15,2,5,0.005,0.3333333333333333,9501,9184,0.966635091043048,6,4,0.43698289402400725
10,3,15,7,2,0,1,0,2,3,15,3,2,0.005,0.2666666666666666,9501,9217,0.9701084096410904,6,4,0.5130200605378135
10,3,15,7,2,0,1,0,2,3,15,3,3,0.005,0.3333333333333333,9501,9184,0.966635091043048,6,4,0.43698289402400714
10,3,15,7,2,0,1,0,2,3,15,3,4,0.005,0.2666666666666666,9501,9239,0.9724239553731188,6,4,0.5056751318333422
10,3,15,7,2,0,1,0,2,3,15,3,5,0.005,0.3333333333333333,9501,9177,0.9658983264919482,6,4,0.4299914340978849
10,3,15,7,2,0,1,12,8,3,15,2,2,0.005,0.2,9501,9206,0.9689506367750764,8,4,0.4933109849316289
10,3,15,7,2,0,1,12,8,3,15,2,3,0.005,0.2,9501,9234,0.971897694979476,8,4,0.4869776238117404
10,3,15,7,2,0,1,12,8,3,15,3,2,0.005,0.2,9501,9244,0.9729502157667614,8,4,0.4875550667875548
10,3,15,7,2,0,1,12,8,3,15,3,3,0.005,0.2,9501,9193,0.9675823597516052,8,4,0.4820759964692354
10,3,15,7,2,0,1,8,12,3,15,2,2,0.005,0.2,9501,9257,0.9743184927902326,8,4,0.4869776238117404
10,3,15,7,2,0,1,8,12,3,15,2,3,0.005,0.2,9501,9242,0.9727397116093044,8,4,0.4933109849316289
10,3,15,7,2,0,1,8,12,3,15,3,2,0.005,0.2,9501,9246,0.9731607199242184,8,4,0.4820759964692354
10,3,15,7,2,0,1,8,12,3,15,3,3,0.005,0.2,9501,9249,0.973476476160404,8,4,0.4875550667875548
10,3,15,7,2,0,2,13,9,3,15,2,0,0.005,0.3333333333333333,9501,9282,0.9769497947584465,8,4,0.41080771239956715
10,3,15,7,2,0,2,13,9,3,15,2,1,0.005,0.2666666666666666,9501,9323,0.9812651299863172,8,4,0.4894703549963459
10,3,15,7,2,0,2,13,9,3,15,3,0,0.005,0.3333333333333333,9501,9253,0.9738974844753184,8,4,0.4029546479517769
10,3,15,7,2,0,2,13,9,3,15,3,1,0.005,0.2666666666666666,9501,9309,0.9797916008841174,8,4,0.48134203681961696
10,3,15,7,2,0,2,3,7,3,15,2,2,0.005,0.2666666666666666,9501,9273,0.9760025260498896,10,4,0.4902856702597012
10,3,15,7,2,0,2,3,7,3,15,2,3,0.005,0.3333333333333333,9501,9155,0.96358278075992,10,4,0.41179545757283037
10,3,15,7,2,0,2,3,7,3,15,3,2,0.005,0.2666666666666666,9501,9284,0.9771602989159036,10,4,0.4899476387632156
10,3,15,7,2,0,2,3,7,3,15,3,3,0.005,0.3333333333333333,9501,9153,0.9633722766024628,10,4,0.4112711443975887
10,3,15,8,0,1,0,4,8,3,15,2,0,0.005,0.2,9501,9164,0.964530049468477,8,4,0.4445182426136654
10,3,15,8,0,1,0,4,8,3,15,2,1,0.005,0.1333333333333333,9501,9261,0.9747395011051468,8,4,0.5669219489523737
10,3,15,8,0,1,0,4,8,3,15,2,2,0.005,0.2666666666666666,9501,8999,0.9471634564782656,8,4,0.4279090958807106
10,3,15,8,0,1,0,4,8,3,15,2,3,0.005,0.2,9501,9125,0.9604252183980634,8,4,0.5189575957955583
10,3,15,8,0,1,0,4,8,3,15,3,0,0.005,0.2,9501,9165,0.9646353015472056,8,4,0.43109139412473846
10,3,15,8,0,1,0,4,8,3,15,3,1,0.005,0.1333333333333333,9501,9253,0.9738974844753184,8,4,0.553089545486016
10,3,15,8,0,1,0,4,8,3,15,3,2,0.005,0.2666666666666666,9501,8976,0.9447426586675088,8,4,0.41405167972560536
10,3,15,8,0,1,0,4,8,3,15,3,3,0.005,0.2,9501,9191,0.967371855594148,8,4,0.5045294526670259
10,3,15,8,0,1,1,12,8,3,15,2,2,0.005,0.2666666666666666,9501,9279,0.9766340385222608,10,4,0.4899476387632156
10,3,15,8,0,1,1,12,8,3,15,2,3,0.005,0.3333333333333333,9501,9151,0.9631617724450058,10,4,0.4112711443975888
10,3,15,8,0,1,1,12,8,3,15,3,2,0.005,0.2666666666666666,9501,9302,0.9790548363330176,10,4,0.4902856702597013
10,3,15,8,0,1,1,12,8,3,15,3,3,0.005,0.3333333333333333,9501,9151,0.9631617724450058,10,4,0.4117954575728304
10,3,15,8,0,1,1,6,8,3,15,2,4,0.005,0.3333333333333333,9501,9185,0.9667403431217768,10,4,0.4206114603517548
10,3,15,8,0,1,1,6,8,3,15,2,5,0.005,0.2666666666666666,9501,9286,0.9773708030733608,10,4,0.506533694084209
