t,m,l,a1,a2,a3,b1,b2,b3,emb_m,emb_l,aa,bb,p_phys,p_mask,no_test,no_success,p_log,min,adv,k
10,6,30,15,4,5,1,11,18,6,30,2,1,0.005,0.1333333333333333,10001,9608,0.9607039296070392,64,0.7959328041711958,16
10,6,30,15,5,4,1,4,16,6,30,1,5,0.005,0.1666666666666666,10001,9605,0.9604039596040396,60,0.7595514577047939,16
10,6,30,21,4,5,3,23,28,6,30,3,1,0.005,0.1666666666666666,10001,9603,0.9602039796020398,28,0.5127122292644739,12
10,6,30,21,4,5,3,23,28,6,30,3,0,0.005,0.1666666666666666,10001,9599,0.9598040195980402,28,0.5108737010583896,12
10,6,30,15,5,4,1,4,16,6,30,5,1,0.005,0.1666666666666666,10001,9597,0.9596040395960403,60,0.7595514577047943,16
10,6,30,15,1,2,4,23,17,6,30,1,5,0.005,0.1666666666666666,10001,9596,0.9595040495950404,60,0.7595869981127362,16
10,6,30,15,4,5,3,16,4,6,30,5,5,0.005,0.1666666666666666,10001,9593,0.9592040795920408,60,0.7595514577047943,16
10,6,30,15,1,2,4,23,17,6,30,0,1,0.005,0.1666666666666666,10001,9591,0.959004099590041,60,0.7595514577047942,16
10,6,30,15,1,2,4,23,17,6,30,3,1,0.005,0.1666666666666666,10001,9590,0.958904109589041,60,0.7595514577047942,16
10,6,30,15,5,4,1,4,16,6,30,0,1,0.005,0.1666666666666666,10001,9588,0.9587041295870412,60,0.7595869981127363,16
10,6,30,15,4,5,3,16,4,6,30,1,1,0.005,0.1666666666666666,10001,9585,0.9584041595840416,60,0.759551457704794,16
10,6,30,3,1,2,3,16,11,30,6,1,3,0.005,0.1666666666666666,10001,9583,0.9582041795820418,28,0.5127122292644739,12
10,6,30,15,4,5,5,19,1,6,30,3,1,0.005,0.1666666666666666,10001,9583,0.9582041795820418,60,0.7595514577047942,16
10,6,30,21,4,5,3,23,28,6,30,2,0,0.005,0.1666666666666666,10001,9582,0.958104189581042,28,0.5107509996534647,12
10,6,30,15,4,5,3,16,4,6,30,0,5,0.005,0.1666666666666666,10001,9582,0.958104189581042,60,0.7595869981127363,16
10,6,30,15,4,5,3,29,11,6,30,0,5,0.005,0.1666666666666666,10001,9581,0.958004199580042,60,0.7595514577047942,16
10,6,30,15,4,5,5,19,1,6,30,1,1,0.005,0.1666666666666666,10001,9577,0.9576042395760423,60,0.7595869981127364,16
10,6,30,15,2,1,3,13,7,6,30,3,5,0.005,0.1666666666666666,10001,9575,0.9574042595740426,60,0.7595514577047942,16
10,6,30,15,2,1,3,13,7,6,30,1,5,0.005,0.1666666666666666,10001,9575,0.9574042595740426,60,0.7595869981127362,16
10,6,30,3,1,2,3,16,11,30,6,0,3,0.005,0.1666666666666666,10001,9574,0.9573042695730428,28,0.5108737010583895,12
10,6,30,15,4,5,3,29,11,6,30,3,1,0.005,0.1666666666666666,10001,9573,0.9572042795720428,60,0.7595514577047934,16
10,6,30,21,4,5,3,23,28,6,30,2,1,0.005,0.1666666666666666,10001,9571,0.957004299570043,28,0.5124141893092747,12
10,6,30,15,4,5,3,29,11,6,30,2,1,0.005,0.1666666666666666,10001,9571,0.957004299570043,60,0.7595869981127359,16
10,6,30,15,2,1,3,13,7,6,30,1,1,0.005,0.1666666666666666,10001,9569,0.9568043195680432,60,0.7595869981127363,16
10,6,30,15,4,5,5,19,1,6,30,0,5,0.005,0.1666666666666666,10001,9568,0.9567043295670432,60,0.759551457704794,16
10,6,30,15,5,4,1,4,16,6,30,5,5,0.005,0.1666666666666666,10001,9568,0.9567043295670432,60,0.759551457704794,16
10,6,30,15,4,5,5,19,1,6,30,1,5,0.005,0.1666666666666666,10001,9568,0.9567043295670432,60,0.7595869981127361,16
10,6,30,15,5,4,1,4,16,6,30,4,5,0.005,0.1666666666666666,10001,9567,0.9566043395660434,60,0.759586998112736,16
10,6,30,15,4,5,3,29,11,6,30,3,5,0.005,0.1666666666666666,10001,9566,0.9565043495650436,60,0.7595514577047942,16
10,6,30,15,1,2,4,23,17,6,30,0,5,0.005,0.1666666666666666,10001,9564,0.9563043695630437,60,0.759551457704794,16
10,6,30,15,2,1,3,13,7,6,30,2,1,0.005,0.1666666666666666,10001,9564,0.9563043695630437,60,0.7595869981127364,16
10,6,30,15,2,1,3,13,7,6,30,0,5,0.005,0.1666666666666666,10001,9557,0.9556044395560443,60,0.759551457704794,16
10,6,30,15,4,5,3,16,4,6,30,0,1,0.005,0.1666666666666666,10001,9555,0.9554044595540446,60,0.7595869981127361,16
10,6,30,15,1,2,4,23,17,6,30,1,1,0.005,0.1666666666666666,10001,9553,0.9552044795520448,60,0.7595869981127362,16
10,6,30,27,5,4,3,4,17,6,30,2,3,0.005,0.3,10001,9543,0.9542045795420458,34,0.48963144991609114,12
10,6,30,3,1,2,3,16,11,30,6,0,2,0.005,0.1666666666666666,10001,9543,0.9542045795420458,28,0.5107509996534646,12
10,6,30,15,2,1,3,13,7,6,30,3,1,0.005,0.1666666666666666,10001,9542,0.954104589541046,60,0.7595514577047943,16
10,6,30,15,1,2,4,23,17,6,30,2,5,0.005,0.1666666666666666,10001,9539,0.9538046195380462,60,0.7595869981127366,16
10,6,30,15,4,5,3,16,4,6,30,1,5,0.005,0.1666666666666666,10001,9536,0.9535046495350464,60,0.7595514577047944,16
10,6,30,15,2,1,3,29,4,6,30,4,4,0.005,0.2222222222222222,10001,9535,0.9534046595340466,52,0.7043661633760023,12
10,6,30,15,1,2,4,23,17,6,30,2,1,0.005,0.1666666666666666,10001,9535,0.9534046595340466,60,0.7595869981127364,16
10,6,30,9,1,2,3,19,8,6,30,2,2,0.005,0.3,10001,9534,0.9533046695330468,34,0.48963144991609103,12
10,6,30,15,4,5,3,29,11,6,30,1,1,0.005,0.1666666666666666,10001,9533,0.9532046795320468,60,0.7595869981127363,16
10,6,30,15,2,1,3,13,7,6,30,0,1,0.005,0.1666666666666666,10001,9529,0.9528047195280472,60,0.7595514577047942,16
10,6,30,9,1,2,3,19,8,6,30,3,2,0.005,0.3,10001,9527,0.9526047395260474,34,0.4876001889250149,12
10,6,30,15,1,2,4,23,17,6,30,3,5,0.005,0.1666666666666666,10001,9524,0.9523047695230475,60,0.7595514577047942,16
10,6,30,15,5,4,3,13,8,6,30,3,0,0.005,0.2222222222222222,10001,9521,0.952004799520048,52,0.7043661633760024,12
10,6,30,15,5,4,1,4,16,6,30,4,1,0.005,0.1666666666666666,10001,9512,0.9511048895110488,60,0.7595869981127363,16
10,6,30,27,5,4,3,4,17,6,30,3,3,0.005,0.3,10001,9490,0.948905109489051,34,0.487600188925015,12
10,6,30,27,5,4,3,29,28,6,30,3,2,0.005,0.1666666666666666,10001,9490,0.948905109489051,22,0.49954388916482007,12
10,6,30,3,5,4,3,1,8,6,30,3,0,0.005,0.2666666666666666,10001,9489,0.9488051194880512,34,0.46764850671814034,12
10,6,30,27,1,2,3,1,2,6,30,2,1,0.005,0.1666666666666666,10001,9478,0.9477052294770524,22,0.49954388916482007,12
10,6,30,3,1,2,3,28,17,6,30,2,2,0.005,0.3333333333333333,10001,9472,0.9471052894710528,34,0.4649397118018983,12
10,6,30,21,1,2,3,13,26,6,30,2,1,0.005,0.1666666666666666,10001,9453,0.9452054794520548,22,0.49954388916482,12
10,6,30,9,5,4,3,4,17,6,30,2,5,0.005,0.1666666666666666,10001,9441,0.944005599440056,22,0.49954388916481995,12
10,6,30,3,5,4,3,1,8,6,30,2,1,0.005,0.2666666666666666,10001,9414,0.9413058694130588,34,0.4697996497020464,12
