t,m,ell,a1,a2,a3,b1,b2,b3,emb_m,emb_ell,aa,bb,p_phys,p_mask,no_test,no_success,p_log,d,k,adv
10,6,30,5,2,1,1,24,21,6,30,4,0,0.005,0.2,10001,9499,0.9498050194980502,18,8,0.4563635061125507
10,6,30,5,2,1,1,24,21,6,30,4,1,0.005,0.1666666666666666,10001,9566,0.9565043495650436,20,8,0.5130932999509803
10,6,30,5,2,1,1,24,21,6,30,5,0,0.005,0.2,10001,9498,0.9497050294970504,18,8,0.45960882487034377
10,6,30,5,2,1,1,24,21,6,30,5,1,0.005,0.1666666666666666,10001,9593,0.9592040795920408,18,8,0.5163382945943724
10,6,30,5,2,1,4,7,28,6,30,2,1,0.005,0.1666666666666666,10001,9615,0.9614038596140386,16,8,0.5142877894295349
10,6,30,5,2,1,4,7,28,6,30,3,0,0.005,0.2,10001,9510,0.950904909509049,16,8,0.4536011302900189
10,6,30,5,2,1,4,7,28,6,30,3,1,0.005,0.1666666666666666,10001,9590,0.958904109589041,16,8,0.5102488622562749
10,6,30,5,2,1,5,22,18,6,30,0,0,0.005,0.1666666666666666,10001,9692,0.9691030896910308,18,8,0.5328360472744397
10,6,30,5,2,1,5,22,18,6,30,0,1,0.005,0.2,10001,9612,0.9611038896110388,18,8,0.47874385206913567
10,6,30,5,2,1,5,22,18,6,30,0,5,0.005,0.2,10001,9624,0.9623037696230377,18,8,0.5145476928215568
10,6,30,5,2,1,5,22,18,6,30,1,0,0.005,0.1666666666666666,10001,9719,0.9718028197180282,18,8,0.5334438942753045
10,6,30,5,2,1,5,22,18,6,30,1,1,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.4793899471701898
10,6,30,5,2,1,5,22,18,6,30,1,5,0.005,0.2,10001,9617,0.9616038396160383,18,8,0.5188177383587705
10,6,30,5,2,1,5,23,7,6,30,2,0,0.005,0.1666666666666666,10001,9719,0.9718028197180282,18,8,0.5328360472744399
10,6,30,5,2,1,5,23,7,6,30,2,1,0.005,0.2,10001,9626,0.9625037496250376,18,8,0.47874385206913567
10,6,30,5,2,1,5,23,7,6,30,2,5,0.005,0.2,10001,9553,0.9552044795520448,18,8,0.5145476928215564
10,6,30,5,2,1,5,23,7,6,30,3,0,0.005,0.1666666666666666,10001,9705,0.9704029597040296,18,8,0.5334438942753049
10,6,30,5,2,1,5,23,7,6,30,3,1,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.47938994717018985
10,6,30,5,2,1,5,23,7,6,30,3,5,0.005,0.2,10001,9609,0.9608039196080392,18,8,0.5188177383587703
10,6,30,5,2,1,5,8,17,6,30,4,0,0.005,0.2,10001,9492,0.9491050894910508,18,8,0.47674286335171695
10,6,30,5,2,1,5,8,17,6,30,4,1,0.005,0.1666666666666666,10001,9613,0.9612038796120388,18,8,0.5334369552867635
10,6,30,5,2,1,5,8,17,6,30,5,0,0.005,0.2,10001,9536,0.9535046495350464,20,8,0.474629357758442
10,6,30,5,2,1,5,8,17,6,30,5,1,0.005,0.1666666666666666,10001,9598,0.9597040295970404,20,8,0.5312249511574925
10,6,30,5,2,3,1,24,7,6,30,0,1,0.005,0.1666666666666666,10001,9621,0.962003799620038,18,8,0.515414419823326
10,6,30,5,2,3,1,24,7,6,30,1,0,0.005,0.2,10001,9512,0.9511048895110488,18,8,0.4568878800216569
10,6,30,5,2,3,1,24,7,6,30,1,1,0.005,0.1666666666666666,10001,9634,0.9633036696330368,22,8,0.5115989498283804
10,6,30,5,2,3,1,24,7,6,30,4,0,0.005,0.1666666666666666,10001,9621,0.962003799620038,18,8,0.515414419823326
10,6,30,5,2,3,2,28,29,6,30,2,2,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.4793899471701888
10,6,30,5,2,3,2,28,29,6,30,2,3,0.005,0.1666666666666666,10001,9704,0.9703029697030296,18,8,0.5334438942753036
10,6,30,5,2,3,2,28,29,6,30,2,4,0.005,0.2,10001,9613,0.9612038796120388,18,8,0.5188177383587711
10,6,30,5,2,3,2,28,29,6,30,3,2,0.005,0.2,10001,9573,0.9572042795720428,18,8,0.4787438520691351
10,6,30,5,2,3,2,28,29,6,30,3,3,0.005,0.1666666666666666,10001,9711,0.971002899710029,20,8,0.5328360472744391
10,6,30,5,2,3,2,28,29,6,30,3,4,0.005,0.2,10001,9616,0.9615038496150384,20,8,0.5145476928215574
10,6,30,5,2,3,3,16,23,6,30,2,2,0.005,0.2,10001,9598,0.9597040295970404,18,8,0.47962658288954124
10,6,30,5,2,3,3,16,23,6,30,2,3,0.005,0.1666666666666666,10001,9714,0.9713028697130288,18,8,0.5336154396565573
10,6,30,5,2,3,3,16,23,6,30,2,4,0.005,0.2,10001,9602,0.96010398960104,18,8,0.5182598244714428
10,6,30,5,2,3,3,16,23,6,30,3,2,0.005,0.2,10001,9636,0.9635036496350364,18,8,0.48212786765692217
10,6,30,5,2,3,3,16,23,6,30,3,3,0.005,0.1666666666666666,10001,9685,0.9684031596840316,18,8,0.5361679425905549
10,6,30,5,2,3,3,16,23,6,30,3,4,0.005,0.2,10001,9634,0.9633036696330368,18,8,0.5187946458165197
10,6,30,5,2,3,5,21,14,6,30,4,4,0.005,0.2,10001,9479,0.9478052194780522,20,8,0.47428430213567235
10,6,30,5,2,3,5,21,14,6,30,4,5,0.005,0.1666666666666666,10001,9573,0.9572042795720428,18,8,0.5310384108880197
10,6,30,5,2,3,5,21,14,6,30,5,4,0.005,0.2,10001,9485,0.9484051594840516,18,8,0.4745455999073145
10,6,30,5,2,3,5,21,14,6,30,5,5,0.005,0.1666666666666666,10001,9585,0.9584041595840416,18,8,0.5313732896707832
10,6,30,5,2,3,5,22,11,6,30,0,0,0.005,0.2,10001,9518,0.9517048295170484,20,8,0.4679187086442607
10,6,30,5,2,3,5,22,11,6,30,0,1,0.005,0.1666666666666666,10001,9626,0.9625037496250376,20,8,0.5227606560142347
10,6,30,5,2,3,5,22,11,6,30,1,0,0.005,0.2,10001,9493,0.9492050794920508,18,8,0.4661695187568373
10,6,30,5,2,3,5,22,11,6,30,1,1,0.005,0.1666666666666666,10001,9634,0.9633036696330368,20,8,0.5209190532999377
10,6,30,5,2,3,5,22,11,6,30,2,2,0.005,0.2,10001,9582,0.958104189581042,18,8,0.4788236045167313
10,6,30,5,2,3,5,22,11,6,30,2,3,0.005,0.1666666666666666,10001,9730,0.9729027097290271,18,8,0.5329305802281149
10,6,30,5,2,3,5,22,11,6,30,2,4,0.005,0.2,10001,9594,0.9593040695930408,18,8,0.5173203917050276
10,6,30,5,2,3,5,22,11,6,30,3,2,0.005,0.2,10001,9579,0.9578042195780422,18,8,0.47853935356735816
10,6,30,5,2,3,5,22,11,6,30,3,3,0.005,0.1666666666666666,10001,9703,0.9702029797020298,18,8,0.5326081454752172
10,6,30,5,2,3,5,22,11,6,30,3,4,0.005,0.2,10001,9610,0.960903909609039,20,8,0.5153211547145217
10,6,30,5,3,2,1,12,1,6,30,0,0,0.005,0.1666666666666666,10001,9622,0.962103789621038,18,8,0.515414419823326
10,6,30,5,3,2,1,12,1,6,30,0,1,0.005,0.2,10001,9526,0.9525047495250476,18,8,0.46060625366685853
10,6,30,5,3,2,1,12,1,6,30,1,0,0.005,0.1666666666666666,10001,9610,0.960903909609039,22,8,0.5115989498283804
10,6,30,5,3,2,1,12,1,6,30,4,0,0.005,0.2,10001,9518,0.9517048295170484,18,8,0.4606062536668585
10,6,30,5,3,2,1,12,1,6,30,4,1,0.005,0.1666666666666666,10001,9627,0.9626037396260374,18,8,0.515414419823326
10,6,30,5,3,2,1,12,1,6,30,5,0,0.005,0.2,10001,9522,0.952104789521048,22,8,0.4568878800216569
10,6,30,5,3,2,1,12,1,6,30,5,1,0.005,0.1666666666666666,10001,9615,0.9614038596140386,18,8,0.5115989498283804
10,6,30,5,3,2,3,12,1,6,30,4,4,0.005,0.1666666666666666,10001,9574,0.9573042695730428,20,8,0.5163382945943722
10,6,30,5,3,2,3,12,1,6,30,5,4,0.005,0.1666666666666666,10001,9585,0.9584041595840416,20,8,0.5130932999509801
10,6,30,5,3,2,3,21,23,6,30,2,4,0.005,0.1666666666666666,10001,9601,0.96000399960004,16,8,0.5142877894295348
10,6,30,5,3,2,3,21,23,6,30,2,5,0.005,0.2,10001,9484,0.9483051694830515,16,8,0.4575084219433979
10,6,30,5,3,2,3,21,23,6,30,3,4,0.005,0.1666666666666666,10001,9597,0.9596040395960403,16,8,0.5102488622562749
10,6,30,5,3,2,3,21,23,6,30,3,5,0.005,0.2,10001,9504,0.9503049695030495,16,8,0.4536011302900189
10,6,30,5,3,2,3,23,10,6,30,4,0,0.005,0.2,10001,9475,0.9474052594740526,18,8,0.47686176078296383
10,6,30,5,3,2,3,23,10,6,30,4,1,0.005,0.1666666666666666,10001,9539,0.9538046195380462,18,8,0.5368445553502245
10,6,30,5,3,2,3,23,10,6,30,5,1,0.005,0.1666666666666666,10001,9586,0.9585041495850416,18,8,0.5337563354206296
10,6,30,5,3,2,4,11,18,6,30,0,0,0.005,0.1666666666666666,10001,9631,0.963003699630037,18,8,0.5205872063287429
10,6,30,5,3,2,4,11,18,6,30,0,1,0.005,0.2,10001,9543,0.9542045795420458,18,8,0.4657161750866956
10,6,30,5,3,2,4,11,18,6,30,1,0,0.005,0.1666666666666666,10001,9589,0.9588041195880412,20,8,0.5231439124044589
10,6,30,5,3,2,4,19,8,6,30,2,0,0.005,0.2,10001,9623,0.9622037796220378,18,8,0.46549510687106477
10,6,30,5,3,2,4,19,8,6,30,2,1,0.005,0.1666666666666666,10001,9672,0.9671032896710328,20,8,0.519581796465845
10,6,30,5,3,2,4,19,8,6,30,2,3,0.005,0.2,10001,9613,0.9612038796120388,18,8,0.49885452145592357
10,6,30,5,3,2,4,19,8,6,30,3,0,0.005,0.2,10001,9614,0.9613038696130388,18,8,0.46576883970650795
10,6,30,5,3,2,4,19,8,6,30,3,1,0.005,0.1666666666666666,10001,9748,0.9747025297470252,20,8,0.519821156924442
10,6,30,5,3,2,4,19,8,6,30,3,3,0.005,0.2,10001,9572,0.9571042895710428,20,8,0.5092927132947989
10,6,30,5,3,2,5,21,2,6,30,5,0,0.005,0.1666666666666666,10001,9615,0.9614038596140386,18,8,0.5310384108880198
10,6,30,5,3,2,5,26,7,6,30,4,4,0.005,0.2,10001,9528,0.9527047295270472,18,8,0.4655625342795342
10,6,30,5,3,2,5,26,7,6,30,4,5,0.005,0.1666666666666666,10001,9595,0.9594040595940406,18,8,0.5204479203921756
10,6,30,5,3,2,5,26,7,6,30,5,5,0.005,0.1666666666666666,10001,9594,0.9593040695930408,18,8,0.5259256060841778
10,6,30,5,3,4,1,23,1,6,30,4,5,0.005,0.1666666666666666,10001,9650,0.9649035096490352,18,8,0.525799344386201
10,6,30,5,3,4,1,23,1,6,30,5,4,0.005,0.2,10001,9529,0.9528047195280472,18,8,0.4681592969624829
10,6,30,5,3,4,1,23,1,6,30,5,5,0.005,0.1666666666666666,10001,9647,0.9646035396460354,18,8,0.522889507831323
10,6,30,5,3,4,3,1,12,6,30,4,0,0.005,0.1666666666666666,10001,9586,0.9585041495850416,18,8,0.5163382945943723
10,6,30,5,3,4,3,1,12,6,30,4,1,0.005,0.2,10001,9473,0.9472052794720528,18,8,0.45960882487034366
10,6,30,5,3,4,3,1,12,6,30,5,0,0.005,0.1666666666666666,10001,9621,0.962003799620038,22,8,0.5130932999509802
10,6,30,5,3,4,3,7,9,6,30,4,0,0.005,0.1666666666666666,10001,9598,0.9597040295970404,16,8,0.5142877894295346
10,6,30,5,3,4,3,7,9,6,30,5,1,0.005,0.2,10001,9513,0.9512048795120488,16,8,0.45360113029001914
10,6,30,5,3,4,4,18,27,6,30,0,5,0.005,0.1666666666666666,10001,9593,0.9592040795920408,16,8,0.531676637556459
10,6,30,5,3,4,4,18,27,6,30,1,5,0.005,0.1666666666666666,10001,9599,0.9598040195980402,16,8,0.5310886843100919
10,6,30,5,4,3,0,13,22,6,30,2,1,0.005,0.1666666666666666,10001,9587,0.9586041395860414,16,8,0.5316766375564592
10,6,30,5,4,3,0,13,22,6,30,3,0,0.005,0.2,10001,9459,0.9458054194580542,16,8,0.4742030344689316
10,6,30,5,4,3,0,13,22,6,30,3,1,0.005,0.1666666666666666,10001,9571,0.957004299570043,16,8,0.5310886843100919
10,6,30,5,4,3,0,27,26,6,30,2,2,0.005,0.1666666666666666,10001,9552,0.9551044895510448,16,8,0.5316766375564579
10,6,30,5,4,3,0,27,26,6,30,3,2,0.005,0.1666666666666666,10001,9567,0.9566043395660434,16,8,0.5310886843100908
10,6,30,5,4,3,0,27,26,6,30,3,3,0.005,0.2,10001,9513,0.9512048795120488,16,8,0.47420303446893064
10,6,30,5,4,3,1,14,13,6,30,0,5,0.005,0.1666666666666666,10001,9642,0.964103589641036,18,8,0.5204479203921756
10,6,30,5,4,3,1,14,13,6,30,1,4,0.005,0.2,10001,9545,0.9544045595440456,18,8,0.47102066436594214
10,6,30,5,4,3,1,14,13,6,30,1,5,0.005,0.1666666666666666,10001,9603,0.9602039796020398,18,8,0.5259256060841778
10,6,30,5,4,3,2,11,28,6,30,4,0,0.005,0.1666666666666666,10001,9625,0.9624037596240376,18,8,0.5257993443862007
10,6,30,5,4,3,2,11,28,6,30,4,1,0.005,0.2,10001,9578,0.9577042295770424,18,8,0.4709859551738705
10,6,30,5,4,3,2,11,28,6,30,5,0,0.005,0.1666666666666666,10001,9604,0.9603039696030397,18,8,0.522889507831323
10,6,30,5,4,3,5,13,22,6,30,2,1,0.005,0.1666666666666666,10001,9618,0.9617038296170384,18,8,0.5334369552867635
10,6,30,5,4,3,5,13,22,6,30,3,0,0.005,0.2,10001,9515,0.9514048595140486,18,8,0.47462935775844173
10,6,30,5,4,3,5,13,22,6,30,3,1,0.005,0.1666666666666666,10001,9600,0.95990400959904,20,8,0.5312249511574925
10,6,30,5,4,5,1,22,23,6,30,4,2,0.005,0.2,10001,9541,0.954004599540046,18,8,0.4655625342795342
10,6,30,5,4,5,1,22,23,6,30,4,3,0.005,0.1666666666666666,10001,9608,0.9607039296070392,18,8,0.5204479203921757
10,6,30,5,4,5,1,22,23,6,30,5,2,0.005,0.2,10001,9495,0.9494050594940506,18,8,0.4710206643659422
10,6,30,5,4,5,1,22,23,6,30,5,3,0.005,0.1666666666666666,10001,9607,0.9606039396060394,18,8,0.5259256060841779
10,6,30,5,4,5,1,7,3,6,30,0,0,0.005,0.1666666666666666,10001,9723,0.9722027797220278,18,8,0.5198211569244415
10,6,30,5,4,5,1,7,3,6,30,0,1,0.005,0.2,10001,9651,0.965003499650035,18,8,0.4657688397065078
10,6,30,5,4,5,1,7,3,6,30,0,5,0.005,0.2,10001,9576,0.9575042495750424,18,8,0.5092927132947989
10,6,30,5,4,5,1,7,3,6,30,1,0,0.005,0.1666666666666666,10001,9686,0.9685031496850316,20,8,0.5195817964658447
10,6,30,5,4,5,1,7,3,6,30,1,1,0.005,0.2,10001,9591,0.959004099590041,18,8,0.46549510687106466
10,6,30,5,4,5,1,7,3,6,30,1,5,0.005,0.2,10001,9579,0.9578042195780422,18,8,0.4988545214559237
10,6,30,5,4,5,2,12,23,6,30,4,2,0.005,0.1666666666666666,10001,9645,0.9644035596440356,18,8,0.520587206328743
10,6,30,5,4,5,2,12,23,6,30,5,2,0.005,0.1666666666666666,10001,9619,0.9618038196180382,18,8,0.523143912404459
10,6,30,5,4,5,2,23,12,6,30,4,3,0.005,0.1666666666666666,10001,9576,0.9575042495750424,20,8,0.520587206328743
10,6,30,5,4,5,2,23,12,6,30,5,3,0.005,0.1666666666666666,10001,9639,0.9638036196380362,18,8,0.523143912404459
10,6,30,5,4,5,4,11,19,6,30,2,0,0.005,0.1666666666666666,10001,9705,0.9704029597040296,18,8,0.519821156924442
10,6,30,5,4,5,4,11,19,6,30,2,1,0.005,0.2,10001,9609,0.9608039196080392,18,8,0.46576883970650795
10,6,30,5,4,5,4,11,19,6,30,3,0,0.005,0.1666666666666666,10001,9725,0.9724027597240276,20,8,0.519581796465845
10,6,30,5,4,5,4,11,19,6,30,3,1,0.005,0.2,10001,9624,0.9623037696230377,20,8,0.4654951068710647
10,6,30,5,4,5,4,11,19,6,30,3,5,0.005,0.2,10001,9619,0.9618038196180382,18,8,0.4988545214559235
10,6,30,5,4,5,5,12,8,6,30,0,0,0.005,0.1666666666666666,10001,9693,0.9692030796920308,18,8,0.5195817964658446
10,6,30,5,4,5,5,12,8,6,30,0,1,0.005,0.2,10001,9617,0.9616038396160383,20,8,0.46549510687106455
10,6,30,5,4,5,5,12,8,6,30,0,5,0.005,0.2,10001,9615,0.9614038596140386,20,8,0.4988545214559234
10,6,30,5,4,5,5,12,8,6,30,1,0,0.005,0.1666666666666666,10001,9685,0.9684031596840316,18,8,0.5198211569244413
10,6,30,5,4,5,5,12,8,6,30,1,1,0.005,0.2,10001,9598,0.9597040295970404,18,8,0.46576883970650773
10,6,30,5,4,5,5,12,8,6,30,1,5,0.005,0.2,10001,9594,0.9593040695930408,18,8,0.5092927132947985
10,6,30,5,5,0,0,4,1,6,30,2,4,0.005,0.2,10001,9497,0.9496050394960504,16,8,0.4536011302900179
10,6,30,5,5,0,0,4,1,6,30,2,5,0.005,0.1666666666666666,10001,9599,0.9598040195980402,16,8,0.5102488622562736
10,6,30,5,5,0,0,4,1,6,30,3,4,0.005,0.2,10001,9478,0.9477052294770524,16,8,0.4575084219433965
10,6,30,5,5,0,0,4,1,6,30,3,5,0.005,0.1666666666666666,10001,9592,0.9591040895910408,16,8,0.5142877894295331
10,6,30,5,5,0,0,4,3,6,30,0,3,0.005,0.1666666666666666,10001,9608,0.9607039296070392,16,8,0.5142877894295345
10,6,30,5,5,0,0,4,3,6,30,1,2,0.005,0.2,10001,9489,0.9488051194880512,16,8,0.4536011302900189
10,6,30,5,5,0,0,4,3,6,30,1,3,0.005,0.1666666666666666,10001,9615,0.9614038596140386,16,8,0.5102488622562745
10,6,30,5,5,0,0,8,17,6,30,0,5,0.005,0.1666666666666666,10001,9612,0.9611038896110388,16,8,0.5142877894295345
10,6,30,5,5,0,0,8,17,6,30,1,5,0.005,0.1666666666666666,10001,9594,0.9593040695930408,16,8,0.5102488622562746
10,6,30,5,5,0,1,13,22,6,30,3,0,0.005,0.2,10001,9493,0.9492050794920508,18,8,0.45636350611255067
10,6,30,5,5,0,2,28,9,6,30,0,2,0.005,0.2,10001,9582,0.958104189581042,18,8,0.46576883970650773
10,6,30,5,5,0,2,28,9,6,30,0,3,0.005,0.1666666666666666,10001,9705,0.9704029597040296,18,8,0.5198211569244414
10,6,30,5,5,0,2,28,9,6,30,0,4,0.005,0.2,10001,9589,0.9588041195880412,18,8,0.5092927132947986
10,6,30,5,5,0,2,28,9,6,30,1,2,0.005,0.2,10001,9590,0.958904109589041,18,8,0.4654951068710646
10,6,30,5,5,0,2,28,9,6,30,1,3,0.005,0.1666666666666666,10001,9681,0.968003199680032,20,8,0.5195817964658446
10,6,30,5,5,0,2,28,9,6,30,1,4,0.005,0.2,10001,9603,0.9602039796020398,20,8,0.49885452145592346
10,6,30,5,5,0,4,18,27,6,30,0,4,0.005,0.2,10001,9508,0.9507049295070492,16,8,0.4747712070949726
10,6,30,5,5,0,4,18,27,6,30,0,5,0.005,0.1666666666666666,10001,9598,0.9597040295970404,16,8,0.531676637556459
10,6,30,5,5,0,4,18,27,6,30,1,4,0.005,0.2,10001,9514,0.9513048695130488,16,8,0.4742030344689317
10,6,30,5,5,0,4,18,27,6,30,1,5,0.005,0.1666666666666666,10001,9596,0.9595040495950404,16,8,0.5310886843100918
10,6,30,5,5,0,5,6,11,6,30,4,0,0.005,0.2,10001,9579,0.9578042195780422,10,8,0.4690067580502781
10,6,30,5,5,0,5,6,11,6,30,4,1,0.005,0.1666666666666666,10001,9651,0.965003499650035,10,8,0.5234267764194387
10,6,30,5,5,0,5,6,11,6,30,4,4,0.005,0.2,10001,9616,0.9615038496150384,10,8,0.4801880454315843
10,6,30,5,5,0,5,6,11,6,30,4,5,0.005,0.1666666666666666,10001,9636,0.9635036496350364,10,8,0.5345078075167901
10,6,30,5,5,0,5,6,11,6,30,5,0,0.005,0.2,10001,9612,0.9611038896110388,10,8,0.4801880454315842
10,6,30,5,5,0,5,6,11,6,30,5,1,0.005,0.1666666666666666,10001,9674,0.9673032696730328,10,8,0.5345078075167901
10,6,30,5,5,0,5,6,11,6,30,5,4,0.005,0.2,10001,9626,0.9625037496250376,10,8,0.46900675805027814
10,6,30,5,5,0,5,6,11,6,30,5,5,0.005,0.1666666666666666,10001,9644,0.9643035696430357,10,8,0.5234267764194387
10,6,30,5,5,4,2,3,7,6,30,0,1,0.005,0.2,10001,9568,0.9567043295670432,18,8,0.5092927132947987
10,6,30,5,5,4,2,3,7,6,30,0,4,0.005,0.1666666666666666,10001,9706,0.9705029497050296,20,8,0.5198211569244414
10,6,30,5,5,4,2,3,7,6,30,0,5,0.005,0.2,10001,9604,0.9603039696030397,18,8,0.4657688397065077
10,6,30,5,5,4,2,3,7,6,30,1,1,0.005,0.2,10001,9606,0.9605039496050396,18,8,0.4988545214559237
10,6,30,5,5,4,2,3,7,6,30,1,4,0.005,0.1666666666666666,10001,9699,0.9698030196980302,20,8,0.5195817964658446
10,6,30,5,5,4,2,3,7,6,30,1,5,0.005,0.2,10001,9600,0.95990400959904,18,8,0.46549510687106466
10,6,30,6,2,1,0,29,4,30,6,4,3,0.005,0.2,10001,9527,0.9526047395260474,12,8,0.5096740310196173
10,6,30,6,2,1,0,29,4,30,6,5,3,0.005,0.2333333333333333,10001,9444,0.9443055694430555,12,8,0.4585685422411209
10,6,30,6,2,1,0,29,4,6,30,2,0,0.005,0.2,10001,9516,0.9515048495150484,12,8,0.5096740310196168
10,6,30,6,4,5,0,29,28,6,30,2,2,0.005,0.2,10001,9603,0.9602039796020398,14,8,0.5116635612157222
10,6,30,6,4,5,0,29,28,6,30,2,3,0.005,0.2333333333333333,10001,9572,0.9571042895710428,14,8,0.4641986614341014
10,6,30,6,4,5,0,29,28,6,30,3,2,0.005,0.2,10001,9625,0.9624037596240376,14,8,0.5132918431907086
10,6,30,6,4,5,0,29,28,6,30,3,3,0.005,0.2333333333333333,10001,9558,0.9557044295570444,14,8,0.4657917149041828
10,6,30,7,0,1,1,7,12,30,6,4,2,0.005,0.2,10001,9404,0.9403059694030595,10,8,0.4939389251536842
10,6,30,7,0,1,1,7,12,30,6,4,3,0.005,0.2,10001,9403,0.9402059794020596,10,8,0.4862838701077822
10,6,30,7,0,1,1,7,12,6,30,2,1,0.005,0.2,10001,9434,0.9433056694330568,10,8,0.4924194128580008
10,6,30,7,0,1,1,7,12,6,30,3,0,0.005,0.2,10001,9427,0.9426057394260574,10,8,0.49393892515368437
10,6,30,7,3,4,3,14,25,30,6,4,4,0.005,0.2,10001,9515,0.9514048595140486,24,8,0.4819509150645394
10,6,30,7,3,4,3,14,25,30,6,4,5,0.005,0.2,10001,9506,0.9505049495050496,24,8,0.48546009166963205
10,6,30,7,4,3,5,12,5,6,30,2,2,0.005,0.2,10001,9651,0.965003499650035,18,8,0.530606500561325
10,6,30,7,4,3,5,12,5,6,30,3,2,0.005,0.2,10001,9661,0.966003399660034,18,8,0.5309558786412141
10,6,30,9,1,2,0,13,17,6,30,2,1,0.005,0.1333333333333333,10001,9699,0.9698030196980302,12,8,0.5467545669744192
10,6,30,9,1,2,0,13,17,6,30,2,4,0.005,0.1,10001,9769,0.9768023197680232,12,8,0.5812773948885629
10,6,30,9,1,2,0,13,17,6,30,2,5,0.005,0.1333333333333333,10001,9696,0.9695030496950304,12,8,0.5016022900611334
10,6,30,9,1,2,0,13,17,6,30,3,0,0.005,0.1666666666666666,10001,9414,0.9413058694130588,12,8,0.48012928511179026
10,6,30,9,1,2,0,13,17,6,30,3,1,0.005,0.1333333333333333,10001,9697,0.9696030396960305,12,8,0.5440919730908232
10,6,30,9,1,2,0,13,17,6,30,3,4,0.005,0.1,10001,9772,0.9771022897710228,12,8,0.5802248404212441
10,6,30,9,1,2,0,13,17,6,30,3,5,0.005,0.1333333333333333,10001,9702,0.97010298970103,12,8,0.5005973453059416
10,6,30,9,1,2,0,2,7,6,30,2,4,0.005,0.1666666666666666,10001,9628,0.9627037296270372,22,8,0.4927316279556053
10,6,30,9,1,2,0,2,7,6,30,2,5,0.005,0.1666666666666666,10001,9600,0.95990400959904,20,8,0.4944867386085186
10,6,30,9,1,2,0,2,7,6,30,3,4,0.005,0.1666666666666666,10001,9590,0.958904109589041,20,8,0.4930803135734347
10,6,30,9,1,2,0,2,7,6,30,3,5,0.005,0.1666666666666666,10001,9604,0.9603039696030397,22,8,0.4948282657348157
10,6,30,9,1,2,3,26,13,6,30,2,2,0.005,0.1333333333333333,10001,9671,0.967003299670033,12,12,0.5528850417969887
10,6,30,9,1,2,3,26,13,6,30,2,4,0.005,0.1333333333333333,10001,9652,0.9651034896510348,12,12,0.5193172262592414
10,6,30,9,1,2,3,26,13,6,30,2,5,0.005,0.1,10001,9775,0.9774022597740226,12,12,0.5983388736689148
10,6,30,9,1,2,3,26,13,6,30,3,2,0.005,0.1333333333333333,10001,9660,0.965903409659034,12,12,0.5632355666526742
10,6,30,9,1,2,3,26,13,6,30,3,4,0.005,0.1333333333333333,10001,9684,0.9683031696830317,12,12,0.5128235489277847
10,6,30,9,1,2,3,26,13,6,30,3,5,0.005,0.1,10001,9790,0.9789021097890211,12,12,0.5920009793961528
10,6,30,9,1,2,3,7,2,6,30,2,0,0.005,0.1666666666666666,10001,9568,0.9567043295670432,20,12,0.5108737010583891
10,6,30,9,1,2,3,7,2,6,30,2,1,0.005,0.1666666666666666,10001,9585,0.9584041595840416,20,12,0.5127122292644738
10,6,30,9,1,2,3,7,2,6,30,3,0,0.005,0.1666666666666666,10001,9585,0.9584041595840416,20,12,0.5107509996534644
10,6,30,9,1,2,3,7,2,6,30,3,1,0.005,0.1666666666666666,10001,9644,0.9643035696430357,20,12,0.5124141893092747
10,6,30,9,1,2,5,18,7,6,30,2,4,0.005,0.2333333333333333,10001,9526,0.9525047495250476,24,8,0.4748551040599325
10,6,30,9,1,2,5,18,7,6,30,3,5,0.005,0.2333333333333333,10001,9493,0.9492050794920508,22,8,0.46944640257333925
10,6,30,9,1,2,5,24,5,30,6,4,4,0.005,0.1666666666666666,10001,9667,0.9666033396660334,18,8,0.5260163514849553
10,6,30,9,1,2,5,24,5,30,6,4,5,0.005,0.1666666666666666,10001,9702,0.97010298970103,18,8,0.5219167884323733
10,6,30,9,1,2,5,24,5,30,6,5,4,0.005,0.1666666666666666,10001,9629,0.9628037196280372,18,8,0.520497818396589
10,6,30,9,1,2,5,24,5,30,6,5,5,0.005,0.1666666666666666,10001,9652,0.9651034896510348,18,8,0.5161816472770457
10,6,30,9,2,1,1,15,20,30,6,4,2,0.005,0.1666666666666666,10001,9593,0.9592040795920408,20,8,0.5368445553502245
10,6,30,9,2,1,1,15,20,30,6,4,3,0.005,0.1666666666666666,10001,9586,0.9585041495850416,20,8,0.5337563354206298
10,6,30,9,2,1,5,23,18,6,30,2,1,0.005,0.2,10001,9569,0.9568043195680432,24,8,0.48203222446529115
10,6,30,9,2,1,5,23,18,6,30,3,0,0.005,0.2,10001,9553,0.9552044795520448,24,8,0.48546009166963233
10,6,30,9,2,1,5,23,18,6,30,3,1,0.005,0.2,10001,9548,0.9547045295470452,26,8,0.48560605324087136
10,6,30,9,4,5,0,4,5,30,6,4,4,0.005,0.2,10001,9483,0.9482051794820516,12,8,0.5106521894310339
10,6,30,9,4,5,0,4,5,30,6,4,5,0.005,0.2,10001,9511,0.951004899510049,12,8,0.5117565164045234
10,6,30,9,5,4,3,28,5,6,30,2,2,0.005,0.1666666666666666,10001,9581,0.958004199580042,20,12,0.5107509996534645
